223-roundedProviderScoreDescription,231-providerScoreRoundedPercent,224-nationalScorePercent,224-nationalScoreRoundedPercent,229-roundedProviderScoreDescription,227-nationalScorePercent,223-nationalScore,223-providerScore,231-nationalScorePercent,228-nationalScore,231-comparisonText,229-providerScore,227-nationalScoreRoundedPercent,225-comparisonText,229-nationalScoreRoundedPercent,230-roundedProviderScoreDescription,224-providerScore,230-resultsSortOrder,226-comparisonText,231-nationalScore,225-roundedNationalScoreDescription,228-resultsSortOrder,228-providerScoreRoundedPercent,224-providerScoreRoundedPercent,225-nationalScore,223-count,223-providerScorePercent,226-providerScoreRoundedPercent,226-nationalScoreRoundedPercent,229-nationalScorePercent,231-providerScore,227-question,231-count,229-nationalScore,231-nationalScoreRoundedPercent,231-providerScorePercent,227-count,230-comparisonText,231-roundedProviderScoreDescription,226-providerScore,229-question,224-roundedNationalScoreDescription,226-question,231-resultsSortOrder,223-resultsSortOrder,231-question,224-roundedProviderScoreDescription,223-roundedNationalScoreDescription,227-providerScore,224-resultsSortOrder,225-providerScoreRoundedPercent,227-roundedProviderScoreDescription,224-providerScorePercent,226-resultsSortOrder,226-providerScorePercent,228-nationalScorePercent,224-count,225-resultsSortOrder,223-comparisonText,224-nationalScore,230-question,227-nationalScore,225-count,226-roundedNationalScoreDescription,230-nationalScoreRoundedPercent,229-comparisonText,226-nationalScorePercent,226-count,227-providerScorePercent,225-question,225-providerScore,228-comparisonText,230-providerScorePercent,230-nationalScorePercent,229-providerScoreRoundedPercent,228-providerScore,227-providerScoreRoundedPercent,225-nationalScoreRoundedPercent,230-providerScoreRoundedPercent,healthgrades_id,225-providerScorePercent,228-roundedNationalScoreDescription,230-nationalScore,230-providerScore,230-roundedNationalScoreDescription,225-nationalScorePercent,227-roundedNationalScoreDescription,223-question,228-nationalScoreRoundedPercent,231-roundedNationalScoreDescription,229-resultsSortOrder,229-count,225-roundedProviderScoreDescription,223-nationalScoreRoundedPercent,226-roundedProviderScoreDescription,226-nationalScore,224-question,228-roundedProviderScoreDescription,228-providerScorePercent,remaining_survey_items,227-resultsSortOrder,229-roundedNationalScoreDescription,228-question,229-providerScorePercent,223-nationalScorePercent,227-comparisonText,230-count,224-comparisonText,223-providerScoreRoundedPercent,228-count
,50,86.0,85,,84.0,4.2,3.1,82.0,4.2,below national average,2.4,85,below national average,85,,2.7,,longer than national average,4.1,,,50,55,4.2,10,62.0,60,80,84.0,2.4,Spends appropriate amount of time with patients,11,4.2,80,48.0,11,below national average,,2.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,2.6,,55,,54.0,,58.0,84.0,10,,below national average,4.3,Level of trust in provider's decisions,4.2,9,,85,below national average,78.0,8,52.0,Staff friendliness and courteousness,2.8,below national average,50.0,84.0,50,2.5,50,85,50,YXF78,56.0,,4.2,2.5,,84.0,,Ease of scheduling urgent appointments,85,,,11,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,50.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,48.0,84.0,below national average,11,below national average,60,11
,75,86.0,85,,84.0,4.2,3.6,82.0,4.2,below national average,3.7,85,below national average,85,,3.4,,longer than national average,4.1,,,75,70,4.2,8,72.0,65,80,84.0,3.7,Spends appropriate amount of time with patients,9,4.2,80,74.0,9,below national average,,3.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.6,,70,,68.0,,66.0,84.0,9,,below national average,4.3,Level of trust in provider's decisions,4.2,9,,85,below national average,78.0,9,72.0,Staff friendliness and courteousness,3.4,below national average,72.0,84.0,75,3.7,70,85,70,YLMYM,68.0,,4.2,3.6,,84.0,,Ease of scheduling urgent appointments,85,,,9,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,74.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,74.0,84.0,below national average,9,below national average,70,9
,90,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,4.7,85,above national average,85,,4.8,,shorter than national average,4.1,,,90,95,4.2,31,94.0,90,80,84.0,4.5,Spends appropriate amount of time with patients,32,4.2,80,90.0,32,above national average,,4.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,95,,96.0,,92.0,84.0,31,,above national average,4.3,Level of trust in provider's decisions,4.2,31,,85,above national average,78.0,29,94.0,Staff friendliness and courteousness,4.8,above national average,92.0,84.0,95,4.6,95,85,90,259YL,96.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,31,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,94.0,84.0,above national average,31,above national average,95,32
,95,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,4.8,85,above national average,85,,4.8,,same as national average,4.1,,,95,95,4.2,23,94.0,85,80,84.0,4.8,Spends appropriate amount of time with patients,24,4.2,80,96.0,24,above national average,,4.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,95,,96.0,,86.0,84.0,24,,above national average,4.3,Level of trust in provider's decisions,4.2,24,,85,above national average,78.0,23,96.0,Staff friendliness and courteousness,4.8,above national average,96.0,84.0,95,4.8,95,85,95,XHHGM,96.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,24,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,96.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,24,above national average,95,23
,75,86.0,85,,84.0,4.2,4.0,82.0,4.2,below national average,3.7,85,below national average,85,,4.0,,same as national average,4.1,,,70,80,4.2,7,80.0,90,80,84.0,3.7,Spends appropriate amount of time with patients,7,4.2,80,74.0,7,below national average,,4.4,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.6,,80,,80.0,,88.0,84.0,7,,below national average,4.3,Level of trust in provider's decisions,4.2,7,,85,below national average,78.0,7,72.0,Staff friendliness and courteousness,4.1,below national average,80.0,84.0,75,3.6,70,85,80,XKG5S,82.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,7,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,72.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,74.0,84.0,below national average,7,below national average,80,7
,65,86.0,85,,84.0,4.2,3.8,82.0,4.2,below national average,3.3,85,below national average,85,,3.9,,longer than national average,4.1,,,65,80,4.2,26,76.0,60,80,84.0,3.3,Spends appropriate amount of time with patients,26,4.2,80,66.0,24,below national average,,2.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.1,,70,,78.0,,58.0,84.0,26,,below national average,4.3,Level of trust in provider's decisions,4.2,24,,85,below national average,78.0,25,62.0,Staff friendliness and courteousness,3.5,below national average,64.0,84.0,65,3.2,60,85,65,XM7FP,70.0,,4.2,3.2,,84.0,,Ease of scheduling urgent appointments,85,,,25,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,64.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,66.0,84.0,below national average,26,below national average,75,25
,95,86.0,85,,84.0,4.2,4.6,82.0,4.2,above national average,4.7,85,above national average,85,,4.7,,same as national average,4.1,,,95,95,4.2,24,92.0,85,80,84.0,4.8,Spends appropriate amount of time with patients,24,4.2,80,96.0,24,above national average,,4.2,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.9,,95,,94.0,,84.0,84.0,24,,above national average,4.3,Level of trust in provider's decisions,4.2,24,,85,above national average,78.0,22,98.0,Staff friendliness and courteousness,4.7,above national average,96.0,84.0,95,4.8,100,85,95,GHLYT,94.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,24,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,96.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,94.0,84.0,above national average,24,above national average,90,24
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,1,100.0,100,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,100.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,Y5XQB,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,above national average,100,1
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,1,100.0,100,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,100.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,3YXMV,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,above national average,100,1
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,longer than national average,4.1,,,100,100,4.2,1,100.0,60,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,3.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,60.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,2XSSC,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,above national average,100,1
,100,86.0,85,,84.0,4.2,4.0,82.0,4.2,above national average,5.0,85,above national average,85,,4.0,,same as national average,4.1,,,100,80,4.2,1,80.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.0,,100,,80.0,,80.0,84.0,1,,below national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,80.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,80,85,100,24QGN,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,below national average,1,below national average,80,1
,100,86.0,85,,84.0,4.2,3.7,82.0,4.2,above national average,5.0,85,above national average,85,,4.7,,same as national average,4.1,,,100,95,4.2,3,74.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,3,4.2,80,100.0,3,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,95,,94.0,,80.0,84.0,3,,below national average,4.3,Level of trust in provider's decisions,4.2,3,,85,above national average,78.0,3,100.0,Staff friendliness and courteousness,4.7,above national average,100.0,84.0,100,5.0,100,85,100,GFTY6,94.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,3,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,3,above national average,75,3
,80,86.0,85,,84.0,4.2,4.0,82.0,4.2,below national average,4.0,85,above national average,85,,5.0,,same as national average,4.1,,,100,100,4.2,1,80.0,80,80,84.0,4.0,Spends appropriate amount of time with patients,1,4.2,80,80.0,1,below national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,80.0,84.0,1,,below national average,4.3,Level of trust in provider's decisions,4.2,1,,85,below national average,78.0,1,100.0,Staff friendliness and courteousness,5.0,above national average,80.0,84.0,80,5.0,100,85,80,X435F,100.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,80.0,84.0,above national average,1,above national average,80,1
,70,86.0,85,,84.0,4.2,4.2,82.0,4.2,below national average,3.2,85,above national average,85,,4.4,,same as national average,4.1,,,60,90,4.2,6,84.0,70,80,84.0,3.5,Spends appropriate amount of time with patients,6,4.2,80,70.0,5,below national average,,3.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.0,,90,,88.0,,72.0,84.0,5,,same as national average,4.3,Level of trust in provider's decisions,4.2,5,,85,below national average,78.0,5,60.0,Staff friendliness and courteousness,4.6,below national average,74.0,84.0,65,3.0,60,85,75,YHKM9,92.0,,4.2,3.7,,84.0,,Ease of scheduling urgent appointments,85,,,5,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,60.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,64.0,84.0,below national average,6,above national average,85,5
,95,86.0,85,,84.0,4.2,4.6,82.0,4.2,above national average,4.7,85,above national average,85,,4.9,,same as national average,4.1,,,100,100,4.2,7,92.0,70,80,84.0,4.7,Spends appropriate amount of time with patients,7,4.2,80,94.0,7,above national average,,3.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,100,,98.0,,72.0,84.0,7,,above national average,4.3,Level of trust in provider's decisions,4.2,7,,85,above national average,78.0,7,94.0,Staff friendliness and courteousness,4.9,above national average,94.0,84.0,95,4.9,95,85,95,YSY79,98.0,,4.2,4.7,,84.0,,Ease of scheduling urgent appointments,85,,,7,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,94.0,84.0,above national average,7,above national average,90,7
